Abrupt abrupt A Ab Abr Abru t pt upt rupt INITCAP NODIGIT 0 NOPUNCT Abrupt Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
However however H Ho How Howe r er ver ever INITCAP NODIGIT 0 NOPUNCT However Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
if if i if if if f if if if NOCAPS NODIGIT 0 NOPUNCT if xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
separation separation s se sep sepa n on ion tion NOCAPS NODIGIT 0 NOPUNCT separation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
realized realized r re rea real d ed zed ized NOCAPS NODIGIT 0 NOPUNCT realized xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
around around a ar aro arou d nd und ound NOCAPS NODIGIT 0 NOPUNCT around xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
we we w we we we e we we we NOCAPS NODIGIT 0 NOPUNCT we xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
expect expect e ex exp expe t ct ect pect NOCAPS NODIGIT 0 NOPUNCT expect xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
en en e en en en n en en en NOCAPS NODIGIT 0 NOPUNCT en xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
hancement hancement h ha han hanc t nt ent ment NOCAPS NODIGIT 0 NOPUNCT hancement xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ρ ρ ρ ρ ρ ρ ρ ρ ρ ρ NOCAPS NODIGIT 1 NOPUNCT ρ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
low low l lo low low w ow low low NOCAPS NODIGIT 0 NOPUNCT low xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
temperatures temperatures t te tem temp s es res ures NOCAPS NODIGIT 0 NOPUNCT temperatures xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
around around a ar aro arou d nd und ound NOCAPS NODIGIT 0 NOPUNCT around xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
owing owing o ow owi owin g ng ing wing NOCAPS NODIGIT 0 NOPUNCT owing xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
scattering scattering s sc sca scat g ng ing ring NOCAPS NODIGIT 0 NOPUNCT scattering xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
domain domain d do dom doma n in ain main NOCAPS NODIGIT 0 NOPUNCT domain xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
boundary boundary b bo bou boun y ry ary dary NOCAPS NODIGIT 0 NOPUNCT boundary xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
shown shown s sh sho show n wn own hown NOCAPS NODIGIT 0 NOPUNCT shown xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
there there t th the ther e re ere here NOCAPS NODIGIT 0 NOPUNCT there xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
no no n no no no o no no no NOCAPS NODIGIT 0 NOPUNCT no xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anomalous anomalous a an ano anom s us ous lous NOCAPS NODIGIT 0 NOPUNCT anomalous xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
behavior behavior b be beh beha r or ior vior NOCAPS NODIGIT 0 NOPUNCT behavior xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ρ ρ ρ ρ ρ ρ ρ ρ ρ ρ NOCAPS NODIGIT 1 NOPUNCT ρ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
35 35 3 35 35 35 5 35 35 35 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
around around a ar aro arou d nd und ound NOCAPS NODIGIT 0 NOPUNCT around xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
within within w wi wit with n in hin thin NOCAPS NODIGIT 0 NOPUNCT within xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
experimental experimental e ex exp expe l al tal ntal NOCAPS NODIGIT 0 NOPUNCT experimental xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
error error e er err erro r or ror rror NOCAPS NODIGIT 0 NOPUNCT error xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
separation separation s se sep sepa n on ion tion NOCAPS NODIGIT 0 NOPUNCT separation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
co co c co co co o co co co NOCAPS NODIGIT 0 NOPUNCT co xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
existence existence e ex exi exis e ce nce ence NOCAPS NODIGIT 0 NOPUNCT existence xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
magnetism magnetism m ma mag magn m sm ism tism NOCAPS NODIGIT 0 NOPUNCT magnetism xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
still still s st sti stil l ll ill till NOCAPS NODIGIT 0 NOPUNCT still xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
open open o op ope open n en pen open NOCAPS NODIGIT 0 NOPUNCT open xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
question question q qu que ques n on ion tion NOCAPS NODIGIT 0 NOPUNCT question xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
confirmation confirmation c co con conf n on ion tion NOCAPS NODIGIT 0 NOPUNCT confirmation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
microscopic microscopic m mi mic micr c ic pic opic NOCAPS NODIGIT 0 NOPUNCT microscopic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
mea mea m me mea mea a ea mea mea NOCAPS NODIGIT 0 NOPUNCT mea xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
surements surements s su sur sure s ts nts ents NOCAPS NODIGIT 0 NOPUNCT surements xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
required required r re req requ d ed red ired NOCAPS NODIGIT 0 NOPUNCT required xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


To to T To To To o To To To INITCAP NODIGIT 0 NOPUNCT To Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
our our o ou our our r ur our our NOCAPS NODIGIT 0 NOPUNCT our xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
knowledge knowledge k kn kno know e ge dge edge NOCAPS NODIGIT 0 NOPUNCT knowledge xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
temperature temperature t te tem temp e re ure ture NOCAPS NODIGIT 0 NOPUNCT temperature xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diagram diagram d di dia diag m am ram gram NOCAPS NODIGIT 0 NOPUNCT diagram xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
SrFe srfe S Sr SrF SrFe e Fe rFe SrFe INITCAP NODIGIT 0 NOPUNCT SrFe XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reported reported r re rep repo d ed ted rted NOCAPS NODIGIT 0 NOPUNCT reported xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
three three t th thr thre e ee ree hree NOCAPS NODIGIT 0 NOPUNCT three xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
groups groups g gr gro grou s ps ups oups NOCAPS NODIGIT 0 NOPUNCT groups xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Our our O Ou Our Our r ur Our Our INITCAP NODIGIT 0 NOPUNCT Our Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diagram diagram d di dia diag m am ram gram NOCAPS NODIGIT 0 NOPUNCT diagram xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
almost almost a al alm almo t st ost most NOCAPS NODIGIT 0 NOPUNCT almost xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
consistent consistent c co con cons t nt ent tent NOCAPS NODIGIT 0 NOPUNCT consistent xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Kumar kumar K Ku Kum Kuma r ar mar umar INITCAP NODIGIT 0 NOPUNCT Kumar Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
et et e et et et t et et et NOCAPS NODIGIT 0 NOPUNCT et xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
al al a al al al l al al al NOCAPS NODIGIT 0 NOPUNCT al xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
although although a al alt alth h gh ugh ough NOCAPS NODIGIT 0 NOPUNCT although xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
their their t th the thei r ir eir heir NOCAPS NODIGIT 0 NOPUNCT their xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
resistivity resistivity r re res resi y ty ity vity NOCAPS NODIGIT 0 NOPUNCT resistivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
mea mea m me mea mea a ea mea mea NOCAPS NODIGIT 0 NOPUNCT mea xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
surements surements s su sur sure s ts nts ents NOCAPS NODIGIT 0 NOPUNCT surements xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
have have h ha hav have e ve ave have NOCAPS NODIGIT 0 NOPUNCT have xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
performed performed p pe per perf d ed med rmed NOCAPS NODIGIT 0 NOPUNCT performed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
only only o on onl only y ly nly only NOCAPS NODIGIT 0 NOPUNCT only xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
up up u up up up p up up up NOCAPS NODIGIT 0 NOPUNCT up xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
GPa gpa G GP GPa GPa a Pa GPa GPa INITCAP NODIGIT 0 NOPUNCT GPa XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
On on O On On On n On On On INITCAP NODIGIT 0 NOPUNCT On Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
other other o ot oth othe r er her ther NOCAPS NODIGIT 0 NOPUNCT other xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
hand hand h ha han hand d nd and hand NOCAPS NODIGIT 0 NOPUNCT hand xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diagrams diagrams d di dia diag s ms ams rams NOCAPS NODIGIT 0 NOPUNCT diagrams xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Alireza alireza A Al Ali Alir a za eza reza INITCAP NODIGIT 0 NOPUNCT Alireza Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
et et e et et et t et et et NOCAPS NODIGIT 0 NOPUNCT et xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
al al a al al al l al al al NOCAPS NODIGIT 0 NOPUNCT al xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
Igawa igawa I Ig Iga Igaw a wa awa gawa INITCAP NODIGIT 0 NOPUNCT Igawa Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
et et e et et et t et et et NOCAPS NODIGIT 0 NOPUNCT et xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
al al a al al al l al al al NOCAPS NODIGIT 0 NOPUNCT al xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
different different d di dif diff t nt ent rent NOCAPS NODIGIT 0 NOPUNCT different xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ours ours o ou our ours s rs urs ours NOCAPS NODIGIT 0 NOPUNCT ours xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Alireza alireza A Al Ali Alir a za eza reza INITCAP NODIGIT 0 NOPUNCT Alireza Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
et et e et et et t et et et NOCAPS NODIGIT 0 NOPUNCT et xx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
al al a al al al l al al al NOCAPS NODIGIT 0 NOPUNCT al xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
have have h ha hav have e ve ave have NOCAPS NODIGIT 0 NOPUNCT have xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
used used u us use used d ed sed used NOCAPS NODIGIT 0 NOPUNCT used xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
single single s si sin sing e le gle ngle NOCAPS NODIGIT 0 NOPUNCT single xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
crystalline crystalline c cr cry crys e ne ine line NOCAPS NODIGIT 0 NOPUNCT crystalline xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sample sample s sa sam samp e le ple mple NOCAPS NODIGIT 0 NOPUNCT sample xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Daphne daphne D Da Dap Daph e ne hne phne INITCAP NODIGIT 0 NOPUNCT Daphne Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
oil oil o oi oil oil l il oil oil NOCAPS NODIGIT 0 NOPUNCT oil xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
7373 7373 7 73 737 7373 3 73 373 7373 NOCAPS ALLDIGIT 0 NOPUNCT XXXX dddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transmitting transmitting t tr tra tran g ng ing ting NOCAPS NODIGIT 0 NOPUNCT transmitting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
medium medium m me med medi m um ium dium NOCAPS NODIGIT 0 NOPUNCT medium xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
which which w wh whi whic h ch ich hich NOCAPS NODIGIT 0 NOPUNCT which xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
same same s sa sam same e me ame same NOCAPS NODIGIT 0 NOPUNCT same xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
those those t th tho thos e se ose hose NOCAPS NODIGIT 0 NOPUNCT those xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
used used u us use used d ed sed used NOCAPS NODIGIT 0 NOPUNCT used xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
our our o ou our our r ur our our NOCAPS NODIGIT 0 NOPUNCT our xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
measurements measurements m me mea meas s ts nts ents NOCAPS NODIGIT 0 NOPUNCT measurements xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
their their t th the thei r ir eir heir NOCAPS NODIGIT 0 NOPUNCT their xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diagram diagram d di dia diag m am ram gram NOCAPS NODIGIT 0 NOPUNCT diagram xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductivity superconductivity s su sup supe y ty ity vity NOCAPS NODIGIT 0 NOPUNCT superconductivity xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
